"","link_direttore","link_descrizione","link_ricerca","link_pubblicazioni","link_servizi","link_competenze","link_collaborazioni","link_formazione","link_biblioteche","link_banchedati","link_focus","link_focus_ITA","links_logo","nome_ist","url","links_webist","links_mailist","links_pres_ist","indirizzo","tel","fax","web_site","direttore","mail","dipartimento"
"67","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=099","http://www.cnr.it/istituti/Descrizione_eng.html?cds=099","http://www.cnr.it/istituti/Ricerca_eng.html?cds=099","Pubblicazioni_eng.html?cds=099","http://www.cnr.it/istituti/Servizi_eng.html?cds=099","http://www.cnr.it/istituti/Competenze_eng.html?cds=099","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=099","http://www.cnr.it/istituti/Formazione_eng.html?cds=099","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=099","http://www.cnr.it/istituti/Banchedati_eng.html?cds=099","http://www.cnr.it/istituti/Focus_eng.html?cds=099","http://www.cnr.it/istituti/Focus.html?cds=099","http://www.cnr.it/istituti/","Istituto di tecnologie avanzate per l'energia ""Nicola Giordano""","http://www.cnr.it/istituti/DatiGenerali.html?cds=099","http://www.itae.cnr.it","mailto:direttore@itae.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000d45a2300235bbe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Salita S. Lucia sopra Contesse, 5 - 98126 Messina ME Sicilia","090624246","090624247","http://www.itae.cnr.it","Dott. Ing. SALVATORE FRENI    ","direttore@itae.cnr.it","Energia e Trasporti"
"68","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=100","http://www.cnr.it/istituti/Descrizione_eng.html?cds=100","http://www.cnr.it/istituti/Ricerca_eng.html?cds=100","Pubblicazioni_eng.html?cds=100","http://www.cnr.it/istituti/Servizi_eng.html?cds=100","http://www.cnr.it/istituti/Competenze_eng.html?cds=100","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=100","http://www.cnr.it/istituti/Formazione_eng.html?cds=100","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=100","http://www.cnr.it/istituti/Banchedati_eng.html?cds=100","http://www.cnr.it/istituti/Focus_eng.html?cds=100","http://www.cnr.it/istituti/Focus.html?cds=100","http://www.cnr.it/istituti/./logo_ITB.jpg?LO=01000000d9c8b7a6080000000800000039e62000b0e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto di tecnologie biomediche","http://www.cnr.it/istituti/DatiGenerali.html?cds=100","http://www.itb.cnr.it","mailto:direzione@itb.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000b65823000559be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Fratelli Cervi, 93 - 20090 Segrate MI Lombardia","02 26422702 - 02 26422708","02 26422770","http://www.itb.cnr.it","Dott. LUIGI ZECCA    ","direzione@itb.cnr.it",NA
"69","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=103","http://www.cnr.it/istituti/Descrizione_eng.html?cds=103","http://www.cnr.it/istituti/Ricerca_eng.html?cds=103","Pubblicazioni_eng.html?cds=103","http://www.cnr.it/istituti/Servizi_eng.html?cds=103","http://www.cnr.it/istituti/Competenze_eng.html?cds=103","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=103","http://www.cnr.it/istituti/Formazione_eng.html?cds=103","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=103","http://www.cnr.it/istituti/Banchedati_eng.html?cds=103","http://www.cnr.it/istituti/Focus_eng.html?cds=103","http://www.cnr.it/istituti/Focus.html?cds=103","http://www.cnr.it/istituti/","Istituto di tecnologie industriali e automazione","http://www.cnr.it/istituti/DatiGenerali.html?cds=103","http://www.itia.cnr.it","mailto:direzione.itia@itia.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a608000000080000009b952e00c409fe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Bassini, 15 - 20133 Milano MI Lombardia","02 2369 9995","02 2369 9941","http://www.itia.cnr.it","Prof. TULLIO ANTONIO MARIA TOLIO    ","direzione.itia@itia.cnr.it",NA
"70","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=104","http://www.cnr.it/istituti/Descrizione_eng.html?cds=104","http://www.cnr.it/istituti/Ricerca_eng.html?cds=104","Pubblicazioni_eng.html?cds=104","http://www.cnr.it/istituti/Servizi_eng.html?cds=104","http://www.cnr.it/istituti/Competenze_eng.html?cds=104","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=104","http://www.cnr.it/istituti/Formazione_eng.html?cds=104","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=104","http://www.cnr.it/istituti/Banchedati_eng.html?cds=104","http://www.cnr.it/istituti/Focus_eng.html?cds=104","http://www.cnr.it/istituti/Focus.html?cds=104","http://www.cnr.it/istituti/","Istituto di teoria e tecniche dell'informazione giuridica","http://www.cnr.it/istituti/DatiGenerali.html?cds=104","http://www.ittig.cnr.it","mailto:direttore@ittig.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a608000000080000009c592300eb59be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via de' Barucci, 20 - 50127 Firenze FI Toscana","05543995","0554399605","http://www.ittig.cnr.it","Dott. PIETRO MERCATALI    ","direttore@ittig.cnr.it",NA
"71","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=037","http://www.cnr.it/istituti/Descrizione_eng.html?cds=037","http://www.cnr.it/istituti/Ricerca_eng.html?cds=037","Pubblicazioni_eng.html?cds=037","http://www.cnr.it/istituti/Servizi_eng.html?cds=037","http://www.cnr.it/istituti/Competenze_eng.html?cds=037","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=037","http://www.cnr.it/istituti/Formazione_eng.html?cds=037","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=037","http://www.cnr.it/istituti/Banchedati_eng.html?cds=037","http://www.cnr.it/istituti/Focus_eng.html?cds=037","http://www.cnr.it/istituti/Focus.html?cds=037","http://www.cnr.it/istituti/","Istituto gas ionizzati","http://www.cnr.it/istituti/DatiGenerali.html?cds=037","http://www.igi.cnr.it","mailto:direzione.igi@igi.cnr.it","http://www.cnr.it/istituti","Corso Stati Uniti, 4 - 35127 Padova PD Veneto","0498295000 - 0498295001 - 0498295990","0498295051","http://www.igi.cnr.it","Dott. VANNI ANTONI    ","direzione.igi@igi.cnr.it","Energia e Trasporti"
"72","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=058","http://www.cnr.it/istituti/Descrizione_eng.html?cds=058","http://www.cnr.it/istituti/Ricerca_eng.html?cds=058","Pubblicazioni_eng.html?cds=058","http://www.cnr.it/istituti/Servizi_eng.html?cds=058","http://www.cnr.it/istituti/Competenze_eng.html?cds=058","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=058","http://www.cnr.it/istituti/Formazione_eng.html?cds=058","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=058","http://www.cnr.it/istituti/Banchedati_eng.html?cds=058","http://www.cnr.it/istituti/Focus_eng.html?cds=058","http://www.cnr.it/istituti/Focus.html?cds=058","http://www.cnr.it/istituti/./logoIM copia.jpg?LO=01000000d9c8b7a6080000000800000003e620007ae6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto motori","http://www.cnr.it/istituti/DatiGenerali.html?cds=058","http://www.im.cnr.it","mailto:direttore@im.cnr.it","http://www.cnr.it/istituti","Via Marconi, 4 - 80125 Napoli NA Campania","081 7177 111 / 211","081 2396 097","http://www.im.cnr.it","prof. VITTORIO ROCCO    ","direttore@im.cnr.it","Energia e Trasporti"
"73","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=111","http://www.cnr.it/istituti/Descrizione_eng.html?cds=111","http://www.cnr.it/istituti/Ricerca_eng.html?cds=111","Pubblicazioni_eng.html?cds=111","http://www.cnr.it/istituti/Servizi_eng.html?cds=111","http://www.cnr.it/istituti/Competenze_eng.html?cds=111","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=111","http://www.cnr.it/istituti/Formazione_eng.html?cds=111","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=111","http://www.cnr.it/istituti/Banchedati_eng.html?cds=111","http://www.cnr.it/istituti/Focus_eng.html?cds=111","http://www.cnr.it/istituti/Focus.html?cds=111","http://www.cnr.it/istituti/./logoino_light.jpg?LO=01000000d9c8b7a60800000008000000f8e520006fe6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto nazionale di ottica","http://www.cnr.it/istituti/DatiGenerali.html?cds=111","http://www.ino.it","mailto:istituto@ino.it","http://www.cnr.it/istituti","Largo Enrico Fermi, 6 - 50125 Firenze FI Toscana","055 23081","055-2337755","http://www.ino.it","dott. PAOLO DE NATALE    Dirigente di Ricerca","istituto@ino.it",NA
"74","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=114","http://www.cnr.it/istituti/Descrizione_eng.html?cds=114","http://www.cnr.it/istituti/Ricerca_eng.html?cds=114","Pubblicazioni_eng.html?cds=114","http://www.cnr.it/istituti/Servizi_eng.html?cds=114","http://www.cnr.it/istituti/Competenze_eng.html?cds=114","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=114","http://www.cnr.it/istituti/Formazione_eng.html?cds=114","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=114","http://www.cnr.it/istituti/Banchedati_eng.html?cds=114","http://www.cnr.it/istituti/Focus_eng.html?cds=114","http://www.cnr.it/istituti/Focus.html?cds=114","http://www.cnr.it/istituti/","Istituto officina dei materiali","http://www.cnr.it/istituti/DatiGenerali.html?cds=114","http://www.iom.cnr.it","mailto:istituto@iom.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000a7e92d00f1310154000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","S.S. 14 - Km. 163,5 - 34149 Trieste TS Friuli Venezia Giulia","040 3756411","040 226767","http://www.iom.cnr.it","Prof. ALBERTO MORGANTE    ","istituto@iom.cnr.it",NA
"75","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=062","http://www.cnr.it/istituti/Descrizione_eng.html?cds=062","http://www.cnr.it/istituti/Ricerca_eng.html?cds=062","Pubblicazioni_eng.html?cds=062","http://www.cnr.it/istituti/Servizi_eng.html?cds=062","http://www.cnr.it/istituti/Competenze_eng.html?cds=062","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=062","http://www.cnr.it/istituti/Formazione_eng.html?cds=062","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=062","http://www.cnr.it/istituti/Banchedati_eng.html?cds=062","http://www.cnr.it/istituti/Focus_eng.html?cds=062","http://www.cnr.it/istituti/Focus.html?cds=062","http://www.cnr.it/istituti/","Istituto opera del vocabolario italiano","http://www.cnr.it/istituti/DatiGenerali.html?cds=062","http://www.ovi.cnr.it","mailto:ovi@ovi.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a608000000080000000f1e0800da47d653000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via di Castello, 46 - 50141 Firenze FI Toscana","055452841","055452843","http://www.ovi.cnr.it","Prof. LINO LEONARDI    Direttore","ovi@ovi.cnr.it","Identit������ Culturale"
"76","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=119","http://www.cnr.it/istituti/Descrizione_eng.html?cds=119","http://www.cnr.it/istituti/Ricerca_eng.html?cds=119","Pubblicazioni_eng.html?cds=119","http://www.cnr.it/istituti/Servizi_eng.html?cds=119","http://www.cnr.it/istituti/Competenze_eng.html?cds=119","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=119","http://www.cnr.it/istituti/Formazione_eng.html?cds=119","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=119","http://www.cnr.it/istituti/Banchedati_eng.html?cds=119","http://www.cnr.it/istituti/Focus_eng.html?cds=119","http://www.cnr.it/istituti/Focus.html?cds=119","http://www.cnr.it/istituti/./logo_1_ipcb-2.jpg?LO=01000000d9c8b7a6080000000800000018b9120010bef653000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per i Polimeri, Compositi e Biomateriali","http://www.cnr.it/istituti/DatiGenerali.html?cds=119","http://www.ipcb.cnr.it","mailto:segreteria@ictp.cnr.it","http://www.cnr.it/istituti","Via Campi Flegrei, 34 - 80078 Pozzuoli NA Campania","+39 081 8675111","+39 081 8675230","http://www.ipcb.cnr.it","Prof COSIMO CARFAGNA    ","segreteria@ictp.cnr.it",NA
"77","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=006","http://www.cnr.it/istituti/Descrizione_eng.html?cds=006","http://www.cnr.it/istituti/Ricerca_eng.html?cds=006","Pubblicazioni_eng.html?cds=006","http://www.cnr.it/istituti/Servizi_eng.html?cds=006","http://www.cnr.it/istituti/Competenze_eng.html?cds=006","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=006","http://www.cnr.it/istituti/Formazione_eng.html?cds=006","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=006","http://www.cnr.it/istituti/Banchedati_eng.html?cds=006","http://www.cnr.it/istituti/Focus_eng.html?cds=006","http://www.cnr.it/istituti/Focus.html?cds=006","http://www.cnr.it/istituti/./logo-ibam.gif?LO=01000000d9c8b7a6080000000800000034e62000abe6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per i beni archeologici e monumentali","http://www.cnr.it/istituti/DatiGenerali.html?cds=006","http://www.ibam.cnr.it","mailto:segreteria@ibam.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a6080000000800000058982e002c4cf953000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","via Biblioteca 4 - 95124 Catania CT Sicilia","095 311981","095 311981","http://www.ibam.cnr.it","Dott. DANIELE MALFITANA    Primo Ricercatore CNR - Professore a contratto di ""Metodologie, cultura materiale e produzioni artigianali nel mondo classico"", CdL magistrale in archeologia, Universit������ di Catania","segreteria@ibam.cnr.it",NA
"78","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=063","http://www.cnr.it/istituti/Descrizione_eng.html?cds=063","http://www.cnr.it/istituti/Ricerca_eng.html?cds=063","Pubblicazioni_eng.html?cds=063","http://www.cnr.it/istituti/Servizi_eng.html?cds=063","http://www.cnr.it/istituti/Competenze_eng.html?cds=063","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=063","http://www.cnr.it/istituti/Formazione_eng.html?cds=063","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=063","http://www.cnr.it/istituti/Banchedati_eng.html?cds=063","http://www.cnr.it/istituti/Focus_eng.html?cds=063","http://www.cnr.it/istituti/Focus.html?cds=063","http://www.cnr.it/istituti/./logoIPCF2_1.jpg?LO=01000000d9c8b7a6080000000800000027e620009ee6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per i processi chimico-fisici","http://www.cnr.it/istituti/DatiGenerali.html?cds=063","http://www.ipcf.cnr.it","mailto:direttore@ipcf.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000113112000b71f653000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Viale Ferdinando Stagno d'Alcontres, 37 - 98158 Messina Me Sicilia","090-39762 200","090 39764130","http://www.ipcf.cnr.it","Dott CIRINO SALVATORE VASI    Direttore f.f.","direttore@ipcf.cnr.it",NA
"79","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=084","http://www.cnr.it/istituti/Descrizione_eng.html?cds=084","http://www.cnr.it/istituti/Ricerca_eng.html?cds=084","Pubblicazioni_eng.html?cds=084","http://www.cnr.it/istituti/Servizi_eng.html?cds=084","http://www.cnr.it/istituti/Competenze_eng.html?cds=084","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=084","http://www.cnr.it/istituti/Formazione_eng.html?cds=084","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=084","http://www.cnr.it/istituti/Banchedati_eng.html?cds=084","http://www.cnr.it/istituti/Focus_eng.html?cds=084","http://www.cnr.it/istituti/Focus.html?cds=084","http://www.cnr.it/istituti/","Istituto per i sistemi agricoli e forestali del mediterraneo","http://www.cnr.it/istituti/DatiGenerali.html?cds=084","http://www.isafom.cnr.it","mailto:segreteria.na@isafom.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000a85a2300f75abe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/msword","Via Patacca, 85 - 80056 Ercolano NA Campania","081/5746606 - 081/7717325","0817718045","http://www.isafom.cnr.it","Dr. RICCARDO D'ANDRIA    ","segreteria.na@isafom.cnr.it",NA
"80","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=047","http://www.cnr.it/istituti/Descrizione_eng.html?cds=047","http://www.cnr.it/istituti/Ricerca_eng.html?cds=047","Pubblicazioni_eng.html?cds=047","http://www.cnr.it/istituti/Servizi_eng.html?cds=047","http://www.cnr.it/istituti/Competenze_eng.html?cds=047","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=047","http://www.cnr.it/istituti/Formazione_eng.html?cds=047","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=047","http://www.cnr.it/istituti/Banchedati_eng.html?cds=047","http://www.cnr.it/istituti/Focus_eng.html?cds=047","http://www.cnr.it/istituti/Focus.html?cds=047","http://www.cnr.it/istituti/./logoILIESI150.jpg?LO=01000000d9c8b7a6080000000800000009e6200080e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per il lessico intellettuale europeo e storia delle idee","http://www.cnr.it/istituti/DatiGenerali.html?cds=047","http://www.iliesi.cnr.it","mailto:iliesi@iliesi.cnr.it","http://www.cnr.it/istituti","Via Nomentana, 118 - Villa Mirafiori - 00161 Roma RM Lazio","0686320527","0649917215","http://www.iliesi.cnr.it","Dr. ANTONIO LAMARRA    ","iliesi@iliesi.cnr.it","Identit������ Culturale"
"81","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=072","http://www.cnr.it/istituti/Descrizione_eng.html?cds=072","http://www.cnr.it/istituti/Ricerca_eng.html?cds=072","Pubblicazioni_eng.html?cds=072","http://www.cnr.it/istituti/Servizi_eng.html?cds=072","http://www.cnr.it/istituti/Competenze_eng.html?cds=072","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=072","http://www.cnr.it/istituti/Formazione_eng.html?cds=072","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=072","http://www.cnr.it/istituti/Banchedati_eng.html?cds=072","http://www.cnr.it/istituti/Focus_eng.html?cds=072","http://www.cnr.it/istituti/Focus.html?cds=072","http://www.cnr.it/istituti/./logoquadrato_small.jpg?LO=01000000d9c8b7a608000000080000004be62000c2e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per il rilevamento elettromagnetico dell'ambiente","http://www.cnr.it/istituti/DatiGenerali.html?cds=072","http://www.irea.cnr.it","mailto:direttore@irea.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000385823008758be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Diocleziano, 328 - 80124 Napoli NA Campania","081 7620611","0815705734","http://www.irea.cnr.it","ing. RICCARDO LANARI    ","direttore@irea.cnr.it",NA
"82","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=083","http://www.cnr.it/istituti/Descrizione_eng.html?cds=083","http://www.cnr.it/istituti/Ricerca_eng.html?cds=083","Pubblicazioni_eng.html?cds=083","http://www.cnr.it/istituti/Servizi_eng.html?cds=083","http://www.cnr.it/istituti/Competenze_eng.html?cds=083","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=083","http://www.cnr.it/istituti/Formazione_eng.html?cds=083","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=083","http://www.cnr.it/istituti/Banchedati_eng.html?cds=083","http://www.cnr.it/istituti/Focus_eng.html?cds=083","http://www.cnr.it/istituti/Focus.html?cds=083","http://www.cnr.it/istituti/","Istituto per il sistema produzione animale in ambiente Mediterraneo","http://www.cnr.it/istituti/DatiGenerali.html?cds=083","http://www.ispaam.cnr.it","mailto:andrea.scaloni@ispaam.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000cf9711009fddf353000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Argine, 1085 - 80147 Napoli NA Campania","0815966006 - 0815964977","0815965291","http://www.ispaam.cnr.it","Dott. ANDREA SCALONI    ","andrea.scaloni@ispaam.cnr.it",NA
"83","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=002","http://www.cnr.it/istituti/Descrizione_eng.html?cds=002","http://www.cnr.it/istituti/Ricerca_eng.html?cds=002","Pubblicazioni_eng.html?cds=002","http://www.cnr.it/istituti/Servizi_eng.html?cds=002","http://www.cnr.it/istituti/Competenze_eng.html?cds=002","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=002","http://www.cnr.it/istituti/Formazione_eng.html?cds=002","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=002","http://www.cnr.it/istituti/Banchedati_eng.html?cds=002","http://www.cnr.it/istituti/Focus_eng.html?cds=002","http://www.cnr.it/istituti/Focus.html?cds=002","http://www.cnr.it/istituti/","Istituto per l'ambiente marino costiero","http://www.cnr.it/istituti/DatiGenerali.html?cds=002","http://www.iamc.cnr.it","mailto:direttore@iamc.cnr.it","http://www.cnr.it/istituti","Calata Porta di Massa - 80133 Napoli NA Campania","0815423804","0815423887","http://www.iamc.cnr.it","Dott.ssa LAURA GIULIANO    ","direttore@iamc.cnr.it",NA
"84","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=030","http://www.cnr.it/istituti/Descrizione_eng.html?cds=030","http://www.cnr.it/istituti/Ricerca_eng.html?cds=030","Pubblicazioni_eng.html?cds=030","http://www.cnr.it/istituti/Servizi_eng.html?cds=030","http://www.cnr.it/istituti/Competenze_eng.html?cds=030","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=030","http://www.cnr.it/istituti/Formazione_eng.html?cds=030","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=030","http://www.cnr.it/istituti/Banchedati_eng.html?cds=030","http://www.cnr.it/istituti/Focus_eng.html?cds=030","http://www.cnr.it/istituti/Focus.html?cds=030","http://www.cnr.it/istituti/","Istituto per l'endocrinologia e l'oncologia ""Gaetano Salvatore""","http://www.cnr.it/istituti/DatiGenerali.html?cds=030","http://www.ieos.cnr.it/","mailto:direttore@ieos.cnr.it","http://www.cnr.it/istituti","Via Sergio Pansini, 5 - 80131 Napoli NA Campania","0817463602 - 0812296674","0812296674","http://www.ieos.cnr.it/","Prof. MARIO DE FELICE    ","direttore@ieos.cnr.it",NA
"85","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=031","http://www.cnr.it/istituti/Descrizione_eng.html?cds=031","http://www.cnr.it/istituti/Ricerca_eng.html?cds=031","Pubblicazioni_eng.html?cds=031","http://www.cnr.it/istituti/Servizi_eng.html?cds=031","http://www.cnr.it/istituti/Competenze_eng.html?cds=031","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=031","http://www.cnr.it/istituti/Formazione_eng.html?cds=031","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=031","http://www.cnr.it/istituti/Banchedati_eng.html?cds=031","http://www.cnr.it/istituti/Focus_eng.html?cds=031","http://www.cnr.it/istituti/Focus.html?cds=031","http://www.cnr.it/istituti/","Istituto per l'energetica e le interfasi","http://www.cnr.it/istituti/DatiGenerali.html?cds=031","http://www.ieni.cnr.it","mailto:direttore@ieni.cnr.it","http://www.cnr.it/istituti","Corso Stati Uniti, 4 - 35127 Padova PD Veneto","049 8295851 - 049 8275236","049 8295853 - 049 8275227","http://www.ieni.cnr.it","Dott.ssa LIDIA ARMELAO    ","direttore@ieni.cnr.it",NA
"86","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=026","http://www.cnr.it/istituti/Descrizione_eng.html?cds=026","http://www.cnr.it/istituti/Ricerca_eng.html?cds=026","Pubblicazioni_eng.html?cds=026","http://www.cnr.it/istituti/Servizi_eng.html?cds=026","http://www.cnr.it/istituti/Competenze_eng.html?cds=026","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=026","http://www.cnr.it/istituti/Formazione_eng.html?cds=026","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=026","http://www.cnr.it/istituti/Banchedati_eng.html?cds=026","http://www.cnr.it/istituti/Focus_eng.html?cds=026","http://www.cnr.it/istituti/Focus.html?cds=026","http://www.cnr.it/istituti/","Istituto per la conservazione e valorizzazione dei beni culturali","http://www.cnr.it/istituti/DatiGenerali.html?cds=026","http://www.icvbc.cnr.it","mailto:direttore@icvbc.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000d1592300205abe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Madonna del Piano 10, Edificio C - 50019 Sesto Fiorentino FI Toscana","0555225480","0555225403","http://www.icvbc.cnr.it","Prof.ssa MARIA PERLA COLOMBINI    ","direttore@icvbc.cnr.it",NA
"87","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=028","http://www.cnr.it/istituti/Descrizione_eng.html?cds=028","http://www.cnr.it/istituti/Ricerca_eng.html?cds=028","Pubblicazioni_eng.html?cds=028","http://www.cnr.it/istituti/Servizi_eng.html?cds=028","http://www.cnr.it/istituti/Competenze_eng.html?cds=028","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=028","http://www.cnr.it/istituti/Formazione_eng.html?cds=028","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=028","http://www.cnr.it/istituti/Banchedati_eng.html?cds=028","http://www.cnr.it/istituti/Focus_eng.html?cds=028","http://www.cnr.it/istituti/Focus.html?cds=028","http://www.cnr.it/istituti/./logoidpajpg150.jpg?LO=01000000d9c8b7a60800000008000000fee5200075e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per la dinamica dei processi ambientali","http://www.cnr.it/istituti/DatiGenerali.html?cds=028","http://www.idpa.cnr.it","mailto:carlo.barbante@idpa.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000bedf1200c426f653000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Calle Larga Santa Marta, 2137 - 30123 Venezia VE Veneto","0412348547 - 0412348922","0412348549","http://www.idpa.cnr.it","Prof. CARLO BARBANTE    Direttore","carlo.barbante@idpa.cnr.it",NA
